iqi;timestamp [d];iqi [-];;eqi;timestamp [d];eqi [-];;oci;timestamp [d];oci [-];;oci_final;timestamp [d];oci_final [-];
;30.0;62180.1886315719;;;30.0;5920.258030493292;;;30.0;6664.209749983595;;;609.0;8950.977994121971;
;30.010417;60176.94121438585;;;30.010417;5877.111776986123;;;30.010417;6635.416279619249;;;;;;;
;30.020833;57848.12905568383;;;30.020833;5824.703708090828;;;30.020833;6611.976190553074;;;;;;;
;30.03125;55433.390242663394;;;30.03125;5769.687684117535;;;30.03125;6600.3016681821355;;;;;;;
;30.041667;53113.208506749106;;;30.041667;5712.59247589456;;;30.041667;6600.712666022735;;;;;;;
;30.052083;50413.99492611678;;;30.052083;5565.8445457203325;;;30.052083;6530.628053848781;;;;;;;
;30.0625;47049.3153643958;;;30.0625;5248.396352475643;;;30.0625;6310.85144248345;;;;;;;
;30.072917;43849.73361736646;;;30.072917;4887.781401847841;;;30.072917;6057.388406144471;;;;;;;
;30.083333;40964.37072788239;;;30.083333;4537.111773925369;;;30.083333;5815.803044580491;;;;;;;
;30.09375;38515.00619863135;;;30.09375;4236.8268899691475;;;30.09375;5622.584850618362;;;;;;;
;30.104167;36588.13696901749;;;30.104167;4020.098485981009;;;30.104167;5511.685368401422;;;;;;;
;30.114583;34847.12251883469;;;30.114583;3840.952442217664;;;30.114583;5437.352253105483;;;;;;;
;30.125;33205.53138352474;;;30.125;3678.1474973682643;;;30.125;5378.18982906352;;;;;;;
;30.135417;31750.950437977146;;;30.135417;3539.8165818832263;;;30.135417;5343.6770960589865;;;;;;;
;30.145833;30546.42907962558;;;30.145833;3439.5418091900974;;;30.145833;5350.014868465272;;;;;;;
;30.15625;29476.35741083843;;;30.15625;3359.8765258771487;;;30.15625;5379.069549281516;;;;;;;
;30.166667;28508.52453279019;;;30.166667;3291.8056442073207;;;30.166667;5421.208242630291;;;;;;;
;30.177083;27501.322398414275;;;30.177083;3203.7896214407983;;;30.177083;5439.841820061774;;;;;;;
;30.1875;26369.41510602322;;;30.1875;3060.7786366994465;;;30.1875;5392.017793159907;;;;;;;
;30.197917;25381.713061707716;;;30.197917;2906.9096756355652;;;30.197917;5327.954975159859;;;;;;;
;30.208333;24589.427446142727;;;30.208333;2764.3198897034363;;;30.208333;5273.756629877552;;;;;;;
;30.21875;24042.274040935175;;;30.21875;2651.645051216652;;;30.21875;5252.694610972059;;;;;;;
;30.229167;23788.911337414243;;;30.229167;2587.1960351182515;;;30.229167;5289.027631191586;;;;;;;
;30.239583;23642.462638748104;;;30.239583;2546.835384717424;;;30.239583;5353.841418039445;;;;;;;
;30.25;23527.475525068443;;;30.25;2515.8403895738484;;;30.25;5428.8974309944715;;;;;;;
;30.260417;24142.02215598909;;;30.260417;2563.0752256035835;;;30.260417;5604.3930060951025;;;;;;;
;30.270833;26562.326564555344;;;30.270833;2796.494636139751;;;30.270833;6023.440197988756;;;;;;;
;30.28125;29833.209900863174;;;30.28125;3118.2641830314656;;;30.28125;6555.116323422999;;;;;;;
;30.291667;33294.19621750794;;;30.291667;3466.498732025676;;;30.291667;7111.099000223912;;;;;;;
;30.302083;37989.10997459698;;;30.302083;3806.1350354543424;;;30.302083;7639.399966184296;;;;;;;
;30.3125;46611.415967383065;;;30.3125;4107.474729129479;;;30.3125;8099.7917207534865;;;;;;;
;30.322917;58066.33352545731;;;30.322917;4399.477791034638;;;30.322917;8532.940439827304;;;;;;;
;30.333333;70663.44450421806;;;30.333333;4692.924929525962;;;30.333333;8954.209550250438;;;;;;;
;30.34375;85451.09714275882;;;30.34375;5090.345627448793;;;30.34375;9485.389570955758;;;;;;;
;30.354167;104520.0564323457;;;30.354167;5711.6111334562;;;30.354167;10244.465361458744;;;;;;;
;30.364583;124899.18197596814;;;30.364583;6429.274942872809;;;30.364583;11036.43841644055;;;;;;;
;30.375;145024.06137615864;;;30.375;7180.535311010865;;;30.375;11819.84322632572;;;;;;;
;30.385417;161197.8905179194;;;30.385417;7808.007495747712;;;30.385417;12740.25390561813;;;;;;;
;30.395833;170110.6411784816;;;30.395833;8175.914975297727;;;30.395833;13146.564752158702;;;;;;;
;30.40625;176064.93786393674;;;30.40625;8439.781995609308;;;30.40625;13340.32375466293;;;;;;;
;30.416667;180669.6203190741;;;30.416667;8673.131325578926;;;30.416667;13403.685581909765;;;;;;;
;30.427083;182016.80369888866;;;30.427083;8839.74776011941;;;30.427083;13241.969760073689;;;;;;;
;30.4375;177994.50700760266;;;30.4375;8904.532021212592;;;30.4375;12808.811523091357;;;;;;;
;30.447917;171742.53370223663;;;30.447917;8957.319433421326;;;30.447917;12269.49103324504;;;;;;;
;30.458333;164691.19912795935;;;30.458333;9026.714286328197;;;30.458333;11831.030996114108;;;;;;;
;30.46875;156039.53644118985;;;30.46875;8989.863194139694;;;30.46875;11391.25749622034;;;;;;;
;30.479167;145856.2715360604;;;30.479167;8742.482329904891;;;30.479167;10778.993531399628;;;;;;;
;30.489583;136181.3492366777;;;30.489583;8443.820828748687;;;30.489583;10157.673664306405;;;;;;;
;30.5;127200.81083972951;;;30.5;8146.443975879656;;;30.5;9573.587880533541;;;;;;;
;30.510417;118887.70938154073;;;30.510417;7871.037455897459;;;30.510417;9041.678978867258;;;;;;;
;30.520833;111189.44970218992;;;30.520833;7631.419763125191;;;30.520833;8567.200723567135;;;;;;;
;30.53125;104060.40720181038;;;30.53125;7414.220810011951;;;30.53125;8131.943080035334;;;;;;;
;30.541667;97566.55893163037;;;30.541667;7214.6946523461875;;;30.541667;7736.356003097682;;;;;;;
;30.552083;91344.2047415982;;;30.552083;6977.654774484829;;;30.552083;7341.465141392573;;;;;;;
;30.5625;85263.08976173592;;;30.5625;6647.854483953744;;;30.5625;6909.753991776181;;;;;;;
;30.572917;79966.99885225727;;;30.572917;6303.518641342522;;;30.572917;6499.356999358188;;;;;;;
;30.583333;75466.87619017415;;;30.583333;5978.573145229612;;;30.583333;6131.1141107007115;;;;;;;
;30.59375;72098.24443557473;;;30.59375;5760.5978208559845;;;30.59375;5863.475520598478;;;;;;;
;30.604167;69844.28954888141;;;30.604167;5748.439603128814;;;30.604167;5761.470697978439;;;;;;;
;30.614583;67643.6666403497;;;30.614583;5824.202010219778;;;30.614583;5736.136335180973;;;;;;;
;30.625;65402.58219847;;;30.625;5924.215665936374;;;30.625;5741.429299894887;;;;;;;
;30.635417;63170.00911841057;;;30.635417;5966.245471454706;;;30.635417;5720.4542614690745;;;;;;;
;30.645833;61341.0606333017;;;30.645833;5866.152666418362;;;30.645833;5616.411068388677;;;;;;;
;30.65625;60378.077515733436;;;30.65625;5717.021356185841;;;30.65625;5494.802050478231;;;;;;;
;30.666667;60051.52319407297;;;30.666667;5565.192085028648;;;30.666667;5386.546691197142;;;;;;;
;30.677083;61102.51788404146;;;30.677083;5496.9730928749395;;;30.677083;5351.647242012057;;;;;;;
;30.6875;64891.16854664252;;;30.6875;5609.694828504707;;;30.6875;5460.235861289554;;;;;;;
;30.697917;69972.87628773302;;;30.697917;5785.3276025148825;;;30.697917;5629.073972656063;;;;;;;
;30.708333;75397.09682411532;;;30.708333;5956.41896433829;;;30.708333;5811.598538888096;;;;;;;
;30.71875;82042.0900038435;;;30.71875;6251.291500562154;;;30.71875;6106.498015845809;;;;;;;
;30.729167;90567.50011352211;;;30.729167;6841.722861144159;;;30.729167;6650.692604502229;;;;;;;
;30.739583;98767.75226664355;;;30.739583;7502.244553079685;;;30.739583;7284.166948211008;;;;;;;
;30.75;106282.83740975172;;;30.75;8114.961642593215;;;30.75;7925.405736670309;;;;;;;
;30.760417;111744.82352308047;;;30.760417;8469.79599616211;;;30.760417;8412.88878034557;;;;;;;
;30.770833;114352.30611625113;;;30.770833;8409.291547460418;;;30.770833;8607.325706134763;;;;;;;
;30.78125;116594.9442644208;;;30.78125;8204.37798345365;;;30.78125;8707.855430132931;;;;;;;
;30.791667;118709.73342164193;;;30.791667;7957.375875747942;;;30.791667;8775.378826260348;;;;;;;
;30.802083;120717.3213351425;;;30.802083;7747.666002409067;;;30.802083;8860.075280097104;;;;;;;
;30.8125;122263.71321502274;;;30.8125;7627.891217486211;;;30.8125;8998.039316193934;;;;;;;
