iqi;timestamp [d];iqi [-];;eqi;timestamp [d];eqi [-];;oci;timestamp [d];oci [-];;oci_final;timestamp [d];oci_final [-];
;604.0;50519.65572021752;;;604.0;3749.2116275263616;;;604.0;6499.1893877185885;;;609.0;7933.703428288169;
;604.01042;47796.39528121554;;;604.01042;3455.0088664699692;;;604.01042;6186.583348448169;;;;;;;
;604.02083;45624.93118298467;;;604.02083;3277.7029600793667;;;604.02083;6022.148295161998;;;;;;;
;604.03125;43530.76981129627;;;604.03125;3157.628938923161;;;604.03125;5932.775803726232;;;;;;;
;604.04167;41514.90058378626;;;604.04167;3064.2800044712703;;;604.04167;5880.997592265116;;;;;;;
;604.05208;39612.328619272645;;;604.05208;2982.0311221874244;;;604.05208;5847.515056006726;;;;;;;
;604.0625;37794.42695240538;;;604.0625;2899.1501301625026;;;604.0625;5816.899518623544;;;;;;;
;604.07292;36176.70974282097;;;604.07292;2825.174180732411;;;604.07292;5802.179373577029;;;;;;;
;604.08333;34773.81038800814;;;604.08333;2764.1082114909354;;;604.08333;5785.987447000896;;;;;;;
;604.09375;33531.014684610185;;;604.09375;2713.2304503964956;;;604.09375;5790.185202662295;;;;;;;
;604.10417;32391.952614996964;;;604.10417;2668.132440606884;;;604.10417;5814.887157366849;;;;;;;
;604.11458;31357.354308548624;;;604.11458;2629.879298120241;;;604.11458;5858.681926798876;;;;;;;
;604.125;30411.84776264524;;;604.125;2598.33573997406;;;604.125;5918.329355179383;;;;;;;
;604.13542;29388.21224370356;;;604.13542;2549.303446059908;;;604.13542;5955.315407422184;;;;;;;
;604.14583;28187.915509579165;;;604.14583;2452.7740846091447;;;604.14583;5921.241979352973;;;;;;;
;604.15625;27064.447415439598;;;604.15625;2340.604213508683;;;604.15625;5860.752946378414;;;;;;;
;604.16667;26062.012063692215;;;604.16667;2230.145830399791;;;604.16667;5799.631629295497;;;;;;;
;604.17708;25161.66306830462;;;604.17708;2126.8401069673196;;;604.17708;5746.556384420676;;;;;;;
;604.1875;24365.797906372165;;;604.1875;2033.3204141875976;;;604.1875;5705.930968871888;;;;;;;
;604.19792;23631.706149584745;;;604.19792;1946.5556318441188;;;604.19792;5673.21363170137;;;;;;;
;604.20833;22940.72330794174;;;604.20833;1864.8014748911246;;;604.20833;5646.006812281743;;;;;;;
;604.21875;22294.581877177636;;;604.21875;1791.0619656943857;;;604.21875;5629.438726785518;;;;;;;
;604.22917;21667.610648061946;;;604.22917;1730.0920567373985;;;604.22917;5631.9257439148705;;;;;;;
;604.23958;21036.509385505233;;;604.23958;1677.3044496299992;;;604.23958;5646.641561214534;;;;;;;
;604.25;20420.34236500499;;;604.25;1629.6397404836634;;;604.25;5668.573620928438;;;;;;;
;604.26042;20454.70666084625;;;604.26042;1630.8410665463696;;;604.26042;5773.527576381942;;;;;;;
;604.27083;22234.128900726504;;;604.27083;1755.1193569449608;;;604.27083;6092.3527268572725;;;;;;;
;604.28125;25042.308828136265;;;604.28125;1946.3462129356349;;;604.28125;6530.383640632517;;;;;;;
;604.29167;28214.540176453367;;;604.29167;2159.3009494946587;;;604.29167;7013.252728787852;;;;;;;
;604.30208;32527.515227174925;;;604.30208;2401.736633141022;;;604.30208;7545.59761647183;;;;;;;
;604.3125;40147.989222543285;;;604.3125;2704.4505185693333;;;604.3125;8159.017301510791;;;;;;;
;604.32292;50227.83210435078;;;604.32292;3047.369570533978;;;604.32292;8811.53751719099;;;;;;;
;604.33333;61484.797711990876;;;604.33333;3418.69086425547;;;604.33333;9482.33600944998;;;;;;;
